id,author,title,series,series_index,cover_path,is_read,language
668,Ken Liu,The Veiled Throne,The Dandelion Dynasty,3.0,C:\Users\debon\Calibre Bibliotheek\Ken Liu/The Veiled Throne (668)\cover.jpg,0,eng
667,Ken Liu,The Wall of Storms,The Dandelion Dynasty,2.0,C:\Users\debon\Calibre Bibliotheek\Ken Liu/The Wall of Storms (667)\cover.jpg,0,eng
1016,Kerstin Gier,A Castle in the Clouds,,1.0,C:\Users\debon\Calibre Bibliotheek\Kerstin Gier/A Castle in the Clouds (1016)\cover.jpg,0,eng
136,Kiera Cass,De prinses,De Selectie,4.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/De prinses (136)\cover.jpg,0,nld
135,Kiera Cass,De selectie - Trilogy,De Selectie,1.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/De selectie - Trilogy (135)\cover.jpg,0,nld
53,Kiera Cass,The Elite,The Selection,2.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Elite (53)\cover.jpg,0,eng
51,Kiera Cass,The Heir,The Selection,4.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Heir (51)\cover.jpg,0,eng
34,Kiera Cass,The Heir (2) The Crown,The Selection,5.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Heir (2) The Crown (34)\cover.jpg,0,eng
35,Kiera Cass,The One,The Selection,3.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The One (35)\cover.jpg,0,eng
43,Kiera Cass,The Prince: A Selection Novella,The Selection,0.5,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Prince_ A Selection Novella (43)\cover.jpg,0,eng
40,Kiera Cass,The Queen: A Novella,The Selection,0.4,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Queen_ A Novella (40)\cover.jpg,0,eng
36,Kiera Cass,The Selection,The Selection,1.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/The Selection (36)\cover.jpg,0,eng
137,Kiera Cass,De prins en de lijfwacht,The Selection Stories,1.0,C:\Users\debon\Calibre Bibliotheek\Kiera Cass/De prins en de lijfwacht (137)\cover.jpg,0,nld
1369,Kika Hatzopoulou,Threads That Bind,Threads That Bind,1.0,C:\Users\debon\Calibre Bibliotheek\Kika Hatzopoulou/Threads That Bind (1369)\cover.jpg,0,eng
158,Kristen Ciccarelli,Heartless Hunter,The Crimson Moth,1.0,C:\Users\debon\Calibre Bibliotheek\Kristen Ciccarelli/Heartless Hunter (158)\cover.jpg,0,eng
38,Kristen Ciccarelli,The Rebel Witch,The Crimson Moth,2.0,C:\Users\debon\Calibre Bibliotheek\Kristen Ciccarelli/The Rebel Witch (38)\cover.jpg,0,eng
1336,Kristin Cashore,Bitterblue,Graceling,3.0,C:\Users\debon\Calibre Bibliotheek\Kristin Cashore/Bitterblue (1336)\cover.jpg,0,eng
1320,Kristin Cashore,Fire,Graceling,2.0,C:\Users\debon\Calibre Bibliotheek\Kristin Cashore/Fire (1320)\cover.jpg,0,eng
1311,Kristin Cashore,Graceling,Graceling,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Cashore/Graceling (1311)\cover.jpg,0,eng
1357,Kristin Cashore,Winterkeep,Graceling,4.0,C:\Users\debon\Calibre Bibliotheek\Kristin Cashore/Winterkeep (1357)\cover.jpg,0,eng
914,Kristin Hannah,De Nachtegaal (the nightingale),,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Hannah/De Nachtegaal (the nightingale) (914)\cover.jpg,0,nld
819,Kristin Hannah,The Four Winds,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Hannah/The Four Winds (819)\cover.jpg,0,eng
264,Kristin Hannah,The Nightingale,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Hannah/The Nightingale (264)\cover.jpg,0,eng
382,Kristin Hannah,The Women,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Hannah/The Women (382)\cover.jpg,0,eng
822,Kristin Harmel,The Book of Lost Names,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Harmel/The Book of Lost Names (822)\cover.jpg,0,eng
9,Kristin Storrusten,Konge!,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristin Storrusten/Konge! (9)\cover.jpg,0,nor
1363,Kristina Ohlsson,Varulvens hemlighet,,1.0,C:\Users\debon\Calibre Bibliotheek\Kristina Ohlsson/Varulvens hemlighet (1363)\cover.jpg,0,swe
1323,Kristina Ohlsson,Fallet med den rysliga skuggan,Spökbyrån,1.0,C:\Users\debon\Calibre Bibliotheek\Kristina Ohlsson/Fallet med den rysliga skuggan (1323)\cover.jpg,0,swe
934,Laini Taylor,Muse of Nightmares (Strange the Dreamer #2_UK),Strange the Dreamer,2.0,C:\Users\debon\Calibre Bibliotheek\Laini Taylor/Muse of Nightmares (Strange the Dre (934)\cover.jpg,0,eng
933,Laini Taylor,Strange the Dreamer,Strange the Dreamer,1.0,C:\Users\debon\Calibre Bibliotheek\Laini Taylor/Strange the Dreamer (933)\cover.jpg,0,eng
923,Laini Taylor,Muze,Strange the Dreamer (nl),2.0,C:\Users\debon\Calibre Bibliotheek\Laini Taylor/Muze (923)\cover.jpg,0,nld
924,Laini Taylor,Zonderling,Strange the Dreamer (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Laini Taylor/Zonderling (924)\cover.jpg,0,eng
1178,Lara Taveirne,Wolf,,1.0,C:\Users\debon\Calibre Bibliotheek\Lara Taveirne/Wolf (1178)\cover.jpg,0,nld
132,Larry McMurtry,LD01 - Lonesome Dove,Lonesome Dove,1.0,C:\Users\debon\Calibre Bibliotheek\Larry McMurtry/LD01 - Lonesome Dove (132)\cover.jpg,0,nld
131,Larry McMurtry,LD02 - Streets Of Laredo,Lonesome Dove,2.0,C:\Users\debon\Calibre Bibliotheek\Larry McMurtry/LD02 - Streets Of Laredo (131)\cover.jpg,0,eng
130,Larry McMurtry,LD03 - Dead Man's Walk,Lonesome Dove,3.0,C:\Users\debon\Calibre Bibliotheek\Larry McMurtry/LD03 - Dead Man's Walk (130)\cover.jpg,0,eng
129,Larry McMurtry,LD04 - Comanche Moon,Lonesome Dove,4.0,C:\Users\debon\Calibre Bibliotheek\Larry McMurtry/LD04 - Comanche Moon (129)\cover.jpg,0,eng
1392,Laura Dave,The Last Thing He Told Me: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\Laura Dave/The Last Thing He Told Me_ A Novel (1392)\cover.jpg,0,eng
168,Lauren Roberts,Fearless: The epic conclusion to the trilogy taking the world by storm!,Powerless,3.0,C:\Users\debon\Calibre Bibliotheek\Lauren Roberts/Fearless_ The epic conclusion to th (168)\cover.jpg,0,eng
112,Lauren Roberts,Powerful,Powerless,1.5,C:\Users\debon\Calibre Bibliotheek\Lauren Roberts/Powerful (112)\cover.jpg,0,eng
111,Lauren Roberts,Powerless,Powerless,1.0,C:\Users\debon\Calibre Bibliotheek\Lauren Roberts/Powerless (111)\cover.jpg,0,eng
107,Lauren Roberts,Reckless,Powerless,2.0,C:\Users\debon\Calibre Bibliotheek\Lauren Roberts/Reckless (107)\cover.jpg,0,eng
65,Laurie Gilmore,The Christmas Tree Farm,Dream Harbor,3.0,C:\Users\debon\Calibre Bibliotheek\Laurie Gilmore/The Christmas Tree Farm (65)\cover.jpg,0,eng
64,Laurie Gilmore,The Cinnamon Bun Book Store,Dream Harbor,2.0,C:\Users\debon\Calibre Bibliotheek\Laurie Gilmore/The Cinnamon Bun Book Store (64)\cover.jpg,0,eng
41,Laurie Gilmore,"The Pumpkin Spice Café: A brand new grumpy/sunshine cozy romantic mystery to curl up with this Fall (Dream Harbor, Book 1)",Dream Harbor,1.0,C:\Users\debon\Calibre Bibliotheek\Laurie Gilmore/The Pumpkin Spice Cafe_ A brand new (41)\cover.jpg,1,eng
899,Leigh Bardugo,Duivelsvlucht,,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Duivelsvlucht (899)\cover.jpg,0,nld
694,Leigh Bardugo,Het negende huis,,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Het negende huis (694)\cover.jpg,0,nld
461,Leigh Bardugo,Hell Bent,Alex Stern,2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Hell Bent (461)\cover.jpg,0,eng
455,Leigh Bardugo,Ninth House,Alex Stern,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Ninth House (455)\cover.jpg,0,eng
1169,Leigh Bardugo,Duivelsvlucht,Alex Stern (nl),2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Duivelsvlucht (1169)\cover.jpg,0,nld
1168,Leigh Bardugo,Het negende huis,Alex Stern (nl),1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Het negende huis (1168)\cover.jpg,0,nld
676,Leigh Bardugo,"Dreiging en Duisternis (De Grisha, #2) -- Bardugo, Leigh; Leene, Merel -- The Shadow and Bone Trilogy 2; Grishaverse 2, 2014 -- Blossom Books -- 9789020679762 converted.kepub",De Grisha,2.0,"C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Dreiging en Duisternis (De Grisha, (676)\cover.jpg",0,nld
678,Leigh Bardugo,"Schim en Schaduw (De Grisha, #1) -- Bardugo, Leigh; Hessels, Sandra C -- The Shadow and Bone Trilogy 1; Grishaverse 1, 2014 -- Blossom Books -- 9789020679748 converted.kepub",De Grisha,1.0,"C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Schim en Schaduw (De Grisha, #1) -- (678)\cover.jpg",0,nld
677,Leigh Bardugo,"Val en Verlossing (De Grisha, #3) -- Bardugo, Leigh -- The Shadow and Bone Trilogy 3; Grishaverse 3, 2015 -- Blossom Books -- 9789020679786 converted.kepub",De Grisha,3.0,"C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Val en Verlossing (De Grisha, #3) - (677)\cover.jpg",0,nld
684,Leigh Bardugo,De Kraaien - List & Leugens,De Kraaien,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/De Kraaien - List & Leugens (684)\cover.jpg,0,nld
680,Leigh Bardugo,Dekraaien - Kraai en Koninkrijk,De Kraaien,2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Dekraaien - Kraai en Koninkrijk (680)\cover.jpg,0,nld
660,Leigh Bardugo,De te slimme vos,Grishaverse,2.5,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/De te slimme vos (660)\cover.jpg,0,nld
456,Leigh Bardugo,King of Scars,King of Scars Series,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/King of Scars (456)\cover.jpg,0,eng
454,Leigh Bardugo,Rule of Wolves,King of Scars Series,2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Rule of Wolves (454)\cover.jpg,0,eng
83,Leigh Bardugo,Grisha 02 - Siege and Storm,Shadow and bone trilogy,2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Grisha 02 - Siege and Storm (83)\cover.jpg,0,eng
97,Leigh Bardugo,Ruin and Rising (The Grisha Trilogy),Shadow and bone trilogy,3.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Ruin and Rising (The Grisha Trilogy) (97)\cover.jpg,0,eng
86,Leigh Bardugo,Shadow and Bone,Shadow and bone trilogy,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Shadow and Bone (86)\cover.jpg,0,eng
234,Leigh Bardugo,Crooked Kingdom: Six of Crows (Book 2),Six of Crows,2.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Crooked Kingdom_ Six of Crows (Book (234)\cover.jpg,0,eng
1149,Leigh Bardugo,List & Leugens,Six of Crows,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/List & Leugens (1149)\cover.jpg,0,nld
245,Leigh Bardugo,Six of Crows: Six of Crows (Book 1),Six of Crows,1.0,C:\Users\debon\Calibre Bibliotheek\Leigh Bardugo/Six of Crows_ Six of Crows (Book 1) (245)\cover.jpg,0,eng
862,Lemony Snicket,A Series of Unfortunate Events Collection,A Series of Unfortunate Events,0.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/A Series of Unfortunate Events Coll (862)\cover.jpg,0,eng
860,Lemony Snicket,End,A Series of Unfortunate Events,13.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/End (860)\cover.jpg,0,eng
854,Lemony Snicket,The Austere Academy,A Series of Unfortunate Events,5.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Austere Academy (854)\cover.jpg,0,eng
857,Lemony Snicket,The Bad Beginning,A Series of Unfortunate Events,1.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Bad Beginning (857)\cover.jpg,0,eng
852,Lemony Snicket,The Carnivorous Carnival,A Series of Unfortunate Events,9.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Carnivorous Carnival (852)\cover.jpg,0,eng
853,Lemony Snicket,The Ersatz Elevator,A Series of Unfortunate Events,6.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Ersatz Elevator (853)\cover.jpg,0,eng
848,Lemony Snicket,The Grim Grotto,A Series of Unfortunate Events,11.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Grim Grotto (848)\cover.jpg,0,eng
850,Lemony Snicket,The Hostile Hospital,A Series of Unfortunate Events,8.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Hostile Hospital (850)\cover.jpg,0,eng
856,Lemony Snicket,The Miserable Mill,A Series of Unfortunate Events,4.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Miserable Mill (856)\cover.jpg,0,eng
846,Lemony Snicket,The Penultimate Peril,A Series of Unfortunate Events,12.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Penultimate Peril (846)\cover.jpg,0,eng
855,Lemony Snicket,The Reptile Room,A Series of Unfortunate Events,2.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Reptile Room (855)\cover.jpg,0,eng
849,Lemony Snicket,The Slippery Slope,A Series of Unfortunate Events,10.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Slippery Slope (849)\cover.jpg,0,eng
851,Lemony Snicket,The Vile Village,A Series of Unfortunate Events,7.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/The Vile Village (851)\cover.jpg,0,eng
836,Lemony Snicket,Wide Window,A Series of Unfortunate Events,3.0,C:\Users\debon\Calibre Bibliotheek\Lemony Snicket/Wide Window (836)\cover.jpg,0,eng
529,Lev Grossman,The Bright Sword,,1.0,C:\Users\debon\Calibre Bibliotheek\Lev Grossman/The Bright Sword (529)\cover.jpg,0,eng
12,Levi Henriksen,Engelen i Djevelgapet,,1.0,C:\Users\debon\Calibre Bibliotheek\Levi Henriksen/Engelen i Djevelgapet (12)\cover.jpg,0,nor
368,Liane Moriarty,Big Little Lies,,1.0,C:\Users\debon\Calibre Bibliotheek\Liane Moriarty/Big Little Lies (368)\cover.jpg,0,eng
1408,Lieselot Theys,"Onze hormonen, onderschatte helden",,1.0,"C:\Users\debon\Calibre Bibliotheek\Lieselot Theys/Onze hormonen, onderschatte helden (1408)\cover.jpg",0,nld
559,Lily King,Writers & Lovers,,1.0,C:\Users\debon\Calibre Bibliotheek\Lily King/Writers & Lovers (559)\cover.jpg,0,eng
1340,Lin Hallberg,Bästisboken,,1.0,C:\Users\debon\Calibre Bibliotheek\Lin Hallberg/Bastisboken (1340)\cover.jpg,0,swe
1296,Lin Hallberg,Kärleksboken,,1.0,C:\Users\debon\Calibre Bibliotheek\Lin Hallberg/Karleksboken (1296)\cover.jpg,0,swe
1291,Lin Hallberg,Kompisboken,Kompisboken,1.0,C:\Users\debon\Calibre Bibliotheek\Lin Hallberg/Kompisboken (1291)\cover.jpg,0,swe
1346,"Lin Hallberg, Margareta Nordqvist",Alla älskar Sigge,,1.0,C:\Users\debon\Calibre Bibliotheek\Lin Hallberg/Alla alskar Sigge (1346)\cover.jpg,0,swe
1322,Lisa Aisato,En fisk til Luna,,1.0,C:\Users\debon\Calibre Bibliotheek\Lisa Aisato/En fisk til Luna (1322)\cover.jpg,0,dan
1276,Lisa Aisato,Livet - illustreret,,1.0,C:\Users\debon\Calibre Bibliotheek\Lisa Aisato/Livet - illustreret (1276)\cover.jpg,0,dan
941,Liz Tomforde,Caught Up,Windy City Series,3.0,C:\Users\debon\Calibre Bibliotheek\Liz Tomforde/Caught Up (941)\cover.jpg,0,eng
983,Liz Tomforde,Mile High (Windy City Series Book 1),Windy City Series,1.0,C:\Users\debon\Calibre Bibliotheek\Liz Tomforde/Mile High (Windy City Series Book 1 (983)\cover.jpg,0,eng
978,Liz Tomforde,Play Along,Windy City Series,4.0,C:\Users\debon\Calibre Bibliotheek\Liz Tomforde/Play Along (978)\cover.jpg,0,eng
1022,Liz Tomforde,Rewind It Back,Windy City Series,5.0,C:\Users\debon\Calibre Bibliotheek\Liz Tomforde/Rewind It Back (1022)\cover.jpg,0,eng
968,Liz Tomforde,The Right Move (Windy City Series Book 2),Windy City Series,2.0,C:\Users\debon\Calibre Bibliotheek\Liz Tomforde/The Right Move (Windy City Series B (968)\cover.jpg,0,eng
640,Lois McMaster Bujold,Paladin of Souls,World of the Five Gods,2.0,C:\Users\debon\Calibre Bibliotheek\Lois McMaster Bujold/Paladin of Souls (640)\cover.jpg,0,eng
642,Lois McMaster Bujold,The Curse of Chalion: A Novel,World of the Five Gods,1.0,C:\Users\debon\Calibre Bibliotheek\Lois McMaster Bujold/The Curse of Chalion_ A Novel (642)\cover.jpg,0,eng
643,Lois McMaster Bujold,The Hallowed Hunt,World of the Five Gods,3.0,C:\Users\debon\Calibre Bibliotheek\Lois McMaster Bujold/The Hallowed Hunt (643)\cover.jpg,0,eng
1128,Lori Gottlieb,Maybe You Should Talk to Someone,,1.0,C:\Users\debon\Calibre Bibliotheek\Lori Gottlieb/Maybe You Should Talk to Someone (1128)\cover.jpg,0,eng
311,Louis Sachar,Holes,,1.0,C:\Users\debon\Calibre Bibliotheek\Louis Sachar/Holes (311)\cover.jpg,0,eng
756,Louisa May Alcott,Little Women,,1.0,C:\Users\debon\Calibre Bibliotheek\Louisa May Alcott/Little Women (756)\cover.jpg,0,eng
806,Lucinda Riley,De lavendeltuin,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De lavendeltuin (806)\cover.jpg,0,nld
126,Lucinda Riley,De olijfboom,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De olijfboom (126)\cover.jpg,0,nld
805,Lucinda Riley,De orchideeëntuin,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De orchideeentuin (805)\cover.jpg,0,nld
804,Lucinda Riley,De Vlinderkamer,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De Vlinderkamer (804)\cover.jpg,0,nld
125,Lucinda Riley,Het Italiaanse meisje,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Het Italiaanse meisje (125)\cover.jpg,0,nld
465,Lucinda Riley,Atlas,De Zeven zussen,8.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Atlas (465)\cover.jpg,0,nld
104,Lucinda Riley,De Zeven zussen,De Zeven zussen,1.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De Zeven zussen (104)\cover.jpg,0,nld
416,Lucinda Riley,De zeven zussen - Zon,De Zeven zussen,6.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De zeven zussen - Zon (416)\cover.jpg,0,nld
417,Lucinda Riley,De zevende zus,De Zeven zussen,7.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/De zevende zus (417)\cover.jpg,0,nld
410,Lucinda Riley,Maan,De Zeven zussen,5.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Maan (410)\cover.jpg,0,nld
411,Lucinda Riley,Parel,De Zeven zussen,4.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Parel (411)\cover.jpg,0,nld
127,Lucinda Riley,Schaduw,De Zeven zussen,3.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Schaduw (127)\cover.jpg,0,nld
105,Lucinda Riley,Storm,De Zeven zussen,2.0,C:\Users\debon\Calibre Bibliotheek\Lucinda Riley/Storm (105)\cover.jpg,0,nld
1201,Lucy Foley,The Guest List,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Foley/The Guest List (1201)\cover.jpg,0,eng
1470,Lucy Jane Wood,Rewitched,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Jane Wood/Rewitched (1470)\cover.jpg,0,eng
352,Lucy Maud Montgomery,Anne of Avonlea,Anne of Green Gables,2.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne of Avonlea (352)\cover.jpg,0,eng
349,Lucy Maud Montgomery,Anne of Green Gables,Anne of Green Gables,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne of Green Gables (349)\cover.jpg,0,eng
350,Lucy Maud Montgomery,Anne of Ingleside,Anne of Green Gables,6.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne of Ingleside (350)\cover.jpg,0,eng
348,Lucy Maud Montgomery,Anne of the Island,Anne of Green Gables,3.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne of the Island (348)\cover.jpg,0,eng
346,Lucy Maud Montgomery,Anne of Windy Poplars,Anne of Green Gables,4.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne of Windy Poplars (346)\cover.jpg,0,eng
351,Lucy Maud Montgomery,Anne's House of Dreams,Anne of Green Gables,5.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Anne's House of Dreams (351)\cover.jpg,0,eng
289,Lucy Maud Montgomery,Rainbow Valley,Anne of Green Gables,7.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Rainbow Valley (289)\cover.jpg,0,eng
288,Lucy Maud Montgomery,Rilla of Ingleside,Anne of Green Gables,8.0,C:\Users\debon\Calibre Bibliotheek\Lucy Maud Montgomery/Rilla of Ingleside (288)\cover.jpg,0,eng
1135,Lucy Score,Things We Hide from the Light (Knockemout Book 2),,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Score/Things We Hide from the Light (Knoc (1135)\cover.jpg,0,eng
1132,Lucy Score,Things we Left behind,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Score/Things we Left behind (1132)\cover.jpg,0,eng
1133,Lucy Score,Things We Never Got Over,,1.0,C:\Users\debon\Calibre Bibliotheek\Lucy Score/Things We Never Got Over (1133)\cover.jpg,0,eng
147,Luis Elizondo,Imminent,,1.0,C:\Users\debon\Calibre Bibliotheek\Luis Elizondo/Imminent (147)\cover.jpg,0,eng
609,Lynette Noni,The Gilded Cage,The Prison Healer,2.0,C:\Users\debon\Calibre Bibliotheek\Lynette Noni/The Gilded Cage (609)\cover.jpg,0,eng
611,Lynette Noni,The Prison Healer,The Prison Healer,1.0,C:\Users\debon\Calibre Bibliotheek\Lynette Noni/The Prison Healer (611)\cover.jpg,0,eng
610,Lynette Noni,The Prison Healer 3 - The Blood Traitor,The Prison Healer,3.0,C:\Users\debon\Calibre Bibliotheek\Lynette Noni/The Prison Healer 3 - The Blood Tra (610)\cover.jpg,0,eng
757,Lynn Painter,Better Than the Movies,,1.0,C:\Users\debon\Calibre Bibliotheek\Lynn Painter/Better Than the Movies (757)\cover.jpg,0,eng
1338,Lynn Painter,Betting on You,,1.0,C:\Users\debon\Calibre Bibliotheek\Lynn Painter/Betting on You (1338)\cover.jpg,0,eng
1278,Lynn Painter,Nothing Like the Movies,,1.0,C:\Users\debon\Calibre Bibliotheek\Lynn Painter/Nothing Like the Movies (1278)\cover.jpg,0,eng
528,M. A. Carrick,The Mask of Mirrors,Rook & Rose,1.0,C:\Users\debon\Calibre Bibliotheek\M. A. Carrick/The Mask of Mirrors (528)\cover.jpg,0,eng
17,M. L. Wang,Blood Over Bright Haven: A Novel,,1.0,C:\Users\debon\Calibre Bibliotheek\M. L. Wang/Blood Over Bright Haven_ A Novel (17)\cover.jpg,0,eng
30,M. L. Wang,The Sword of Kaigen: A Theonite War Story,,1.0,C:\Users\debon\Calibre Bibliotheek\M. L. Wang/The Sword of Kaigen_ A Theonite War (30)\cover.jpg,0,eng
769,Madeline Miller,Circe,,1.0,C:\Users\debon\Calibre Bibliotheek\Madeline Miller/Circe (769)\cover.jpg,0,eng
779,Madeline Miller,Circe (NL),,1.0,C:\Users\debon\Calibre Bibliotheek\Madeline Miller/Circe (NL) (779)\cover.jpg,0,nld
654,Madeline Miller,Een lied voor Achilles,,1.0,C:\Users\debon\Calibre Bibliotheek\Madeline Miller/Een lied voor Achilles (654)\cover.jpg,0,nld
560,Madeline Miller,The Song of Achilles,,1.0,C:\Users\debon\Calibre Bibliotheek\Madeline Miller/The Song of Achilles (560)\cover.jpg,0,eng
1255,Maggie Nelson,Bluets,,1.0,C:\Users\debon\Calibre Bibliotheek\Maggie Nelson/Bluets (1255)\cover.jpg,0,eng
1347,Malinda Lo,A Scatter of Light,Last Night at the Telegraph Club,2.0,C:\Users\debon\Calibre Bibliotheek\Malinda Lo/A Scatter of Light (1347)\cover.jpg,0,eng
1150,Malinda Lo,Last Night at the Telegraph Club,Last Night at the Telegraph Club,1.0,C:\Users\debon\Calibre Bibliotheek\Malinda Lo/Last Night at the Telegraph Club (1150)\cover.jpg,0,eng
1432,Marcus Kliewer,We Used to Live Here,,1.0,C:\Users\debon\Calibre Bibliotheek\Marcus Kliewer/We Used to Live Here (1432)\cover.jpg,0,eng
1407,Maria Gripe,Pappa Pellerins dotter,,1.0,C:\Users\debon\Calibre Bibliotheek\Maria Gripe/Pappa Pellerins dotter (1407)\cover.jpg,0,swe
1299,Maria Gripe,Hugo,Hugo och Josefin,3.0,C:\Users\debon\Calibre Bibliotheek\Maria Gripe/Hugo (1299)\cover.jpg,0,swe
1301,Maria Gripe,Hugo & Josefin,Hugo och Josefin,2.0,C:\Users\debon\Calibre Bibliotheek\Maria Gripe/Hugo & Josefin (1301)\cover.jpg,0,swe
1294,Maria Gripe,Josefin,Hugo och Josefin,1.0,C:\Users\debon\Calibre Bibliotheek\Maria Gripe/Josefin (1294)\cover.jpg,0,swe
1398,Maria Isabel Sánches Vegara,"Små människor, stora drömmar – Astrid Lindgren",,1.0,"C:\Users\debon\Calibre Bibliotheek\Maria Isabel Sanches Vegara/Sma manniskor, stora drommar - Astr (1398)\cover.jpg",0,swe
814,Mario Giordano,1 Tante Poldi en de Siciliaanse leeuwen,Tante Poldi,1.0,C:\Users\debon\Calibre Bibliotheek\Mario Giordano/1 Tante Poldi en de Siciliaanse lee (814)\cover.jpg,0,nld
811,Mario Giordano,2 Tante Poldi en de hemelse vruchten,Tante Poldi,2.0,C:\Users\debon\Calibre Bibliotheek\Mario Giordano/2 Tante Poldi en de hemelse vruchte (811)\cover.jpg,0,nld
810,Mario Giordano,4 Tante Poldi en de zwarte Madonna,Tante Poldi,4.0,C:\Users\debon\Calibre Bibliotheek\Mario Giordano/4 Tante Poldi en de zwarte Madonna (810)\cover.jpg,0,nld
824,Mario Giordano,Tante Poldi en de knappe Antonio,Tante Poldi,3.0,C:\Users\debon\Calibre Bibliotheek\Mario Giordano/Tante Poldi en de knappe Antonio (824)\cover.jpg,0,nld
1097,Mark Lawrence,Bound - A Book of the Ancestor Short Story: Short Story,Book of the Ancestor,2.5,C:\Users\debon\Calibre Bibliotheek\Mark Lawrence/Bound - A Book of the Ancestor Shor (1097)\cover.jpg,0,eng
